"clip_name","context_word","expName","PROLIFIC_PID","File_ID","date","response_thought_or_not.keys","descr_THOUGHT.text","rating_music_prompted.response","rating_spontaneity.response","rating_novelty.response","input_NOT.text","rating_familiarity.response","rating_enjoyment.response","demographics.headphones","demographics.age","demographics.gender","demographics.livingCountry","demographics.birthCountry","demographics.nativeLangue","demographics.otherLanguage","demographics.otherLanguageText","demographics.hearingImpariments","demographics.hearingImpairmentsText","demographics.education","demographics.musicianIdentification","demographics.feedback"
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","movie","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","It sounded like it could be an intro to some romantic tv show or video game.",3,2,4,NA,1,3,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"80s_MED_08_After_Tonight.mp3","video game","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","My first thought was it could've been from a sit-com tvshow, and then I imagined driving around as Wario in mariocart.",4,3,1,NA,1,3,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"80s_LOW_06_Summer_Beach.mp3","concert ","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","It sounded like a bit played in a tv show or a very old video game, not a concert at all.",2,1,4,NA,1,2,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Electronic_MED_19_Looped.mp3","movie","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","What popped up in my head right away and all I could think of was minecraft.",5,5,1,NA,4,3,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","movie","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","I thought of a cute little café sim kind of game.",4,4,2,NA,1,1,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"80s_LOW_02_Breaking_Away.mp3","bar ","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","Felt like a scene out of a TV-show, I imagined a couple on the beach leaning on a car watching the sunset.",5,5,3,NA,1,4,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","video game","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","I imagined a scene out of a video game with the playable character looking out the window in the evening watching the rain falling down and having an inner monolog",5,5,3,NA,1,3,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Metal_MED_19_Thunderhorse.mp3","bar ","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","I imagined a scene at a metal concert, standing in the crowd and watching a band.",5,5,1,NA,2,5,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Electronic_LOW_14_Tape.mp3","bar ","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","That was entirely from an old video game like megaman or something like that.",5,5,2,NA,1,2,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","bar ","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","Felt like a scene in an old tv show where someone is sitting alone in the bar and waiting for someone that never showed up.",4,2,4,NA,1,1,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Electronic_MED_20_The_Distance.mp3","concert ","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","I imagined the intro screen to some kind of underwater video game.",4,4,4,NA,1,2,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Metal_LOW_09_Darkside.mp3","concert ","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","It felt like I was at a metal concert to a melodic death metal band.",5,5,1,NA,1,5,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Jazz_LOW_19_Sembellogy.mp3","concert ","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","I imagined a scene from an old game like supermario 64 or something like that.",5,5,2,NA,1,3,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Metal_MED_20_Welcome_to_the_Family.mp3","video game","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","That sounded like a concert with avenged sevenfold.",5,5,1,NA,1,5,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Electronic_LOW_09_Expansion.mp3","video game","clip_context_g1","63e5412532b6ef655b596338","clip_context_g1_63e5412532b6ef655b596338_924950.csv","2025-07-01_10h57.55.830","y","First I imagined a space game where you fly around in a space ship and then I imagined watching the aliens in the halo videogame looking out the windows of their spaceship",5,3,3,NA,1,3,TRUE,29,"Male","United Kingdom","Sweden","Swedish",TRUE,"English",FALSE,NA,2,1,"I really liked this study! It was fun and made me use my brain!"
"Metal_LOW_14_Viaje_Por_Existir.mp3","movie","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","It was quite fast and uptempo and quite enjoyable. You would expect to hear it in a movie.",4,2,4,NA,1,5,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","bar ","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","It was very smooth and Jazz like",5,4,2,NA,2,5,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","video game","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","I'd say this was relaxing music but I wouldn't associate it with video game music",4,4,2,NA,2,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Metal_MED_19_Thunderhorse.mp3","bar ","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","A solid rock song which has a good beat to it. I expect to hear this in a concert",5,4,2,NA,3,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Jazz_LOW_19_Sembellogy.mp3","concert ","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","I'd expect to hear this type of music in a Jazz film such as La La Land",5,4,2,NA,3,5,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Metal_LOW_09_Darkside.mp3","concert ","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","A sort of different kind of Rock. I was expecting it to be a bit shouty but there was just a hint of that",5,5,4,NA,2,3,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","movie","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","A whimsical sound to it",4,4,4,NA,2,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Metal_MED_20_Welcome_to_the_Family.mp3","video game","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","Sounds like it would be in guitar hero",4,4,4,NA,3,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Electronic_LOW_09_Expansion.mp3","video game","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","Expect to hear this in an action adventure sci fi game",4,3,2,NA,2,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"80s_LOW_02_Breaking_Away.mp3","bar ","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","A relaxing vibe to it. Easy listening.",4,4,3,NA,2,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"80s_LOW_06_Summer_Beach.mp3","concert ","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","It reminded me of the opening theme tune to the show Seinfeld",4,4,1,NA,3,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","movie","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","It sounded quite different and you could hear the voices but not specific words",4,4,4,NA,1,3,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Electronic_MED_19_Looped.mp3","movie","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","It had a good beat to it and was intriguing",4,4,3,NA,2,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Electronic_LOW_14_Tape.mp3","bar ","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","It sounded like classic video game music",5,5,2,NA,3,5,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"80s_MED_08_After_Tonight.mp3","video game","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","It had a slight Jazz vibe to it",5,4,3,NA,3,4,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"Electronic_MED_20_The_Distance.mp3","concert ","clip_context_g1","67914a71e31261f2ae882759","clip_context_g1_67914a71e31261f2ae882759_527808.csv","2025-07-01_11h11.39.849","y","It was quite an emotional piece of music",4,4,5,NA,1,5,TRUE,26,"Male","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,5,2,NA
"80s_MED_08_After_Tonight.mp3","video game","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","An adventure, with hurdles or obstacles to scale. Although, these obstacles may not be too difficult.",5,3,2,NA,2,3,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Electronic_MED_19_Looped.mp3","movie","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A scene from a movie, where one has a thoughtful feeling.",4,3,2,NA,4,3,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"80s_LOW_02_Breaking_Away.mp3","bar ","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","An unusual quietness in the bar as a result of the song, then afterwards a uniform round of applause and the usual bar chatter continues.",4,3,2,NA,3,2,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Electronic_LOW_14_Tape.mp3","bar ","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A movie scene were there's a party at the bar after a victory.",5,2,3,NA,1,3,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Jazz_LOW_19_Sembellogy.mp3","concert ","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A popular band playing their instruments and performing enthusiastically for the crowd.",5,3,2,NA,2,2,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Metal_LOW_09_Darkside.mp3","concert ","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A cacophony of noise at a concert synonymous with mayhem.",5,4,5,NA,3,1,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Electronic_MED_20_The_Distance.mp3","concert ","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","n",NA,NA,NA,NA,"If sounds/feels uncommon and something unfamiliar.",1,2,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","movie","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","Two adult lovebirds dancing over the song at a bar or party.",5,3,2,NA,3,2,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Metal_MED_20_Welcome_to_the_Family.mp3","video game","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","Usually the beginning of an adventure game like subway surf or a sports car racing game.",5,3,3,NA,3,1,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"80s_LOW_06_Summer_Beach.mp3","concert ","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A song usually played at a party especially in movies of the 90's.",5,2,4,NA,3,3,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Metal_MED_19_Thunderhorse.mp3","bar ","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","Not your usual bar song but more commonly heard at a party hosted and full of school teens.",5,2,2,NA,3,2,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Metal_LOW_14_Viaje_Por_Existir.mp3","movie","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A song typical of an action movie - more specially in scenes that involve a chase of some sort.",5,3,4,NA,2,2,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","movie","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A song typical of cartoons or kids' shows.",5,2,4,NA,1,1,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","bar ","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A scenario where one walks into a bar to meet with a friend for a discussion.",5,3,4,NA,3,2,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Electronic_LOW_09_Expansion.mp3","video game","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","A theme song for an adventure game.",5,1,3,NA,4,1,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","video game","clip_context_g1","67b8f459f36ac348b98d6cad","clip_context_g1_67b8f459f36ac348b98d6cad_363653.csv","2025-07-01_06h09.45.587","y","Usual theme song for puzzle games. Although it came feature a scene where two people are dancing at a bar.",5,2,4,NA,2,2,TRUE,24,"Female","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"None at all."
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","movie","clip_context_g1","67bcdb18c5a07dca6589a461","clip_context_g1_67bcdb18c5a07dca6589a461_110679.csv","2025-07-01_05h54.36.316","y","my parents being in love back in the days, I recently came across a picture of both of them holding hands and the moment the music began, the picture flashed through my mind",5,5,4,NA,2,4,TRUE,30,"Male","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"The study went well and I did not experience any issues. Thanks."
